24/07/23,U.S. law firm Quinn Emanuel Urquhart & Sullivan has data from a limited number of clients potentially stolen following a ransomware attack against its third-party data center provider last year.,Malware,US
24/07/23,The Computer Emergency Response Team of Ukraine (CERT-UA) warns of a new campaign by the threat actor tracked as UAC-0006 delivering the SmokeLoader malware to domestic organizations.,Malware,UA
24/07/23,Azimut Capital Management confirms to have suffered an ALPHV/BlackCat ransomware attack.,Malware,IT
24/07/23,Researchers from Positive Technologies reveal that the threat actor known as Space Pirates has been linked to attacks against at least 16 organizations in Russia and Serbia over the past year by employing novel tactics and adding new cyber weapons to its arsenal.,Targeted Attack,RU-SR
25/07/23,,Malware,>1
25/07/23,"CardioComm Solutions, a Canadian provider of consumer and professional-grade heart monitoring technologies, is taken down by an ongoing cybersecurity incident.",Unknown,CA
25/07/23,"Researchers from Sygnia discover a new campaign of the Casbaneiro banking malware, making use of a User Account Control (UAC) bypass technique to gain full administrative privileges on a machine.",Malware,>1
25/07/23,Threat actors are advertising yet another cybercrime generative artificial intelligence (AI) tool dubbed FraudGPT on various dark web marketplaces and Telegram channels.,AI Chatbot,>1
25/07/23,"Researchers from Infoblox reveal new details about Decoy Dog, a largely undetected sophisticated toolkit likely used for at least a year in cyber intelligence operations, relying on the domain name system (DNS) for command and control activity.",Malware,>1
25/07/23,Care N’ Care Insurance Company files a notice of data breach after discovering that the confidential information of tens of thousands of patients was compromised in a cybersecurity incident.,Unknown,US
25/07/23,Valley National Bank files a notice of data breach after discovering that confidential data that had been provided to the bank was compromised.,Unknown,US
25/07/23,UnitedHealthcare Student Resources (Student Resources) files a notice of data breach after discovering that an unauthorized party was able to access confidential information stored on the organization’s MOVEit server.,CVE-2023-34362 Vulnerability,US
25/07/23,The Johns Hopkins University and the Johns Hopkins Health System Corporation (collectively “Johns Hopkins'') file a notice of data breach on behalf of the Kennedy Krieger Institute after learning that a software vulnerability resulted in confidential consumer information being leaked.,CVE-2023-34362 Vulnerability,US
25/07/23,Aurora National Life Assurance Company files a notice of data breach after discovering that an incident at a third-party vendor resulted in confidential consumer information being exposed to unauthorized access.,Unknown,US
25/07/23,Catholic Charities of the Archdiocese of Newark confirms that unauthorized individuals gained access to some of its computer systems.,Unknown,US
25/07/23,"Cheyenne Radiology Group & MRI issues notifications to its patients about a ransomware attack that was discovered and stopped on December 12, 2022.",Malware,US
25/07/23,Life Management Center of Northwest Florida experiences a data security incident that may have involved personal and / or protected health information belonging to certain current and former patients and employees.,Unknown,US
25/07/23,"Decentralized lending protocol Era Lend is the victim of a cyberattack, losing $3.4 million.",Unknown,?
26/07/23,Researchers from Sophos reveal the details of a new 'Nitrogen' initial access malware campaign using Google and Bing search ads to promote fake software sites that infect unsuspecting users with Cobalt Strike and ransomware payloads.,Malware,>1
26/07/23,NATO confirms that its IT team is investigating claims about an alleged data-theft hack on the Communities of Interest (COI) Cooperation Portal (dnbl.ncia.nato.int) by the hacking group known as SiegedSec.,Unknown,?
26/07/23,"U.S. government contractor Maximus confirms that the Clop Ransomware gang, exploiting the vulnerability in MOVEit Transfer accessed the protected health information of as many as 11 million individuals.",CVE-2023-34362 Vulnerability,US
26/07/23,"Estonian crypto-payments service provider CoinsPaid announces that it experienced a cyber attack that resulted in the theft of $37,200,000 worth of cryptocurrency, blaming the attack on the North Korean hacking group Lazarus.",Account Takeover,EE
26/07/23,China accuses U.S. of hacking the Wuhan Earthquake Monitoring Center.,Targeted Attack,CN
26/07/23,"Researchers from Arctic Wolf reveal that the recently discovered Akira ransomware is actively targeting small and medium-sized businesses around the world, with the main focus on the U.S. and Canada.",Malware,CA-US
26/07/23,"Researcgers from Greynoise observe the first attempts to exploit CVE-2023-24489, a recent critical remote code execution (RCE) vulnerability in Citrix ShareFile.",CVE-2023-24489 Vulnerability,>1
26/07/23,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds the actively exploited Ivanti ‘s Endpoint Manager Mobile (EPMM) vulnerability, tracked as CVE-2023-35078, to its Known Exploited Vulnerabilities Catalog.",CVE-2023-35078 Vulnerability,US
26/07/23,Family Vision of Anderson files a notice of data breach after a ransomware attack exposed confidential patient information to unauthorized access,Malware,US
26/07/23,"HRM Enterprises, owner of the US's largest independent hardware store, is hit by a cyberattack resulting in the credit cards of more than 40K clients being stolen after HRM’s ecommerce platform provider, Commerce V3, is breached.",Unknown,US
26/07/23,"Attackers are infecting players of an old Call of Duty game with a worm that spreads automatically in online lobbies, according to two analyses of the malware.",Vulnerability,>1
26/07/23,Researchers from Metabase Q reveal that tax-paying individuals in Mexico and Chile are being targeted by a Mexico-based cybercrime group that goes by the name Fenix to breach targeted networks and steal valuable data.,Malware,CL-MX
26/07/23,"Researchers from Aqua Security reveal that misconfigured and poorly secured Apache Tomcat servers are being targeted as part of a new campaign designed to deliver the Mirai botnet malware and cryptocurrency miners dropping a web shell script dubbed ""neww.""",Misconfiguration,>1
26/07/23,"Gallivan, the provider of the student health, dental, and wellness program for students at the University of Guelph, notifies students of a data breach which included access to personal information, occurred exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.",CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability,CA
26/07/23,"Researchers from Knownsec 404 discover a campaign carried out by threat actors associated with the hacking crew known as Patchwork, targeting universities and research organizations in China using a backdoor codenamed EyeShell.",Targeted Attack,CN
26/07/23,Deloitte confirms to be among the victims of a ctyber intrusion occurred exploiting the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,GB
26/07/23,The Hallmark Channel joins the list of the victims that the Russian ransomware crew Clop claims to have compromised via the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,US
26/07/23,Transactions Applications Group joins the list of the victims that the Russian ransomware crew Clop claims to have compromised via the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,US
26/07/23,The College of Collin joins the list of the victims that the Russian ransomware crew Clop claims to have compromised via the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,US
26/07/23,The College of Foothill joins the list of the victims that the Russian ransomware crew Clop claims to have compromised via the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,US
26/07/23,The College of Lake Forest joins the list of the victims that the Russian ransomware crew Clop claims to have compromised via the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,US
26/07/23,CRC Insurance Services files a notice of data breach after discovering that an unauthorized party had accessed several employee email accounts.,Account Takeover,US
26/07/23,"VALIC Retirement Services Company (VRSCO, VALIC) files a notice of data breach after discovering that one of the company’s vendors experienced a MOVEit data breach resulting in confidential client information being leaked.",CVE-2023-34362 Vulnerability,US
26/07/23,Pension Benefit Information (PBI) files a notice of data breach on behalf of Transamerica Life Insurance Company after confirming that a vulnerability in the file-transfer program MOVEit resulted in confidential information of Transamerica Life customers being leaked.,CVE-2023-34362 Vulnerability,US
26/07/23,"DESORDEN Group claims responsibility for an attack disrupting the activities of Ranhill Utilities Berhad, a conglomerate providing water and power supply in Malaysia, affecting over 1 million customers.",Unknown,MY
26/07/23,The ALPHV/BlackCat ransomware gang claims responsibility for a ransomware attack to GF Assicurazioni.,Malware,IT
27/07/23,"T. Rowe Price Retirement Plan Services files a notice of data breach after discovering that hackers accessed a MOVEit server belonging to Pension Benefit Information (PBI), one of TRP’s third-party vendors.",CVE-2023-34362 Vulnerability,US
27/07/23,CareSource notifies of a data breach involving the company’s use of the MOVEit file transfer application.,CVE-2023-34362 Vulnerability,US
27/07/23,"Safilo Group, an Italian manufacturer of eyeglasses, joins the list of the victims of the Clop ransomware gang.",Unknown,IT
27/07/23,Ssecurity researchers at Recorded Future unearth a cyber espionage campaign by the Russian threat actor APT29 targeting government-sector entities in Europe with interest in Ukraine.,Targeted Attack,>1
27/07/23,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds the CVE-2023-38750 Zimbra Collaboration Suite (ZCS) vulnerability, to the list of exploited vulnerabilities.",CVE-2023-38750 Vulnerability,US
27/07/23,Synergy Healthcare Services files a notice of data breach after discovering that an unauthorized actor had gained access to portions of the company’s computer network.,Unknown,US
27/07/23,Researchers from Kaspersky reveal the details of a new campaign by the Iranian threat Actor APT34 targeting an IT company in the UAE for gaining access to government targets inside the United Arab Emirates (UAE).,Targeted Attack,?
27/07/23,Researchers from Kaspersky discover a cluster of activity focusing on Pakistani victims by a threat actor dubbed “Mysterious Elephant.”,Targeted Attack,PK
27/07/23,"Researchers from ReversingLabs uncover evidence of more malicious npm packages, with links to the infrastructure used to launch the attack against JumpCloud, which also appear to target cryptocurrency providers.",Malware,>1
27/07/23,Researchers from Dr.Web reveal thast t\hreat actors are creating fake websites hosting trojanized software installers to trick unsuspecting users into downloading a downloader malware called Fruity with the goal of installing remote trojans tools like Remcos RAT.,Malware,>1
27/07/23,Fidelity Life Association files a notice of data breach after discovering that confidential consumer information that had been entrusted to the company was subject to unauthorized access.,Unknown,US
27/07/23,"IMX Medical Management Services confirms that malware was found on a laptop computer that potentially allowed unauthorized individuals to access the protected health information of 7,594 individuals",Malware,US
27/07/23,"LifeWorks Wellness Center recently reports a data breach that has affected 17,000 patients, after attackers gained access to its internal file system.",Unknown,US
27/07/23,UC Davis Health confirms that the email account of an employee had been accessed by an unauthorized individual.,Account Takeover,US
28/07/23,"Researchers from Trend Micro discover a new Android malware family named 'CherryBlos' on Google Play, aiming to steal cryptocurrency credentials and funds or conduct scams and using OCR to steal credentials from images.",Malware,>1
28/07/23,"Researchers from Trend Micro discover a new Android malware family named 'FakeTrade' on Google Play, connected to the previous one, aiming to steal cryptocurrency credentials and funds or conduct scams.",Malware,>1
28/07/23,"Researchers from CYFIRMA reveal that attackers are using a fake Android app named 'SafeChat' to infect devices with spyware malware that steals call logs, texts, and GPS locations from phones.",Malware,>1
28/07/23,"Fidelity & Guaranty Life Insurance Company confirms that the Clop Ransomware gang, exploiting the vulnerability in MOVEit Transfer accessed the protected health information of about 873,000 people.",CVE-2023-34362 Vulnerability,US
28/07/23,"Researchers from Securonix reveal the details STARK#MULE, a campaign carried out by attackers allegedly connected to the North Korean government, using fake U.S. military job-recruitment documents to lure people into downloading malware staged on legitimate, but compromised, South Korean e-commerce sites.",Targeted Attack,KR
28/07/23,"Ivanti warns customers about CVE-2023-35081, a second zero-day vulnerability in its Endpoint Manager Mobile (EPMM) product that has been exploited in targeted attacks.",CVE-2023-35081 Vulnerability,>1
28/07/23,Researchers from Bitdefender Labs discover a malicious phishing campaign trying to infect users with the infamous Agent Tesla remote access Trojan.,Malware,>1
28/07/23,"The Chattanooga Heart Institute notifies more than 170,000 patients and others that hackers may have stolen their sensitive personal and medical information in a cyberattack detected in April. The Karakurt ransomware group claimed credit for the hack a month later.",Malware,US
28/07/23,"IBM Security Lab discover a new malware, “Predasus,”  designed to inject malicious code through a Chrome extension to target banking users.",Malware,>1
28/07/23,Researchers from Team Cymru discover a new campaign by the threat actors linked to the malware loader known as IcedID with an updated module used for post-compromise activity on hacked systems.,Malware,>1
28/07/23,"Teachers Retirement System of Georgia (TRS) posts a notice of data breach after discovering that PBI Research Services (PBI), a third-party vendor used by TRS, experienced a data breach related to the company’s use of MOVEit.",CVE-2023-34362 Vulnerability,US
28/07/23,"Allegheny County, Pennsylvania, files a notice of data breach after confirming that a vulnerability in MOVEit, a file-transfer program used by Allegheny County, resulted in an unauthorized party being able to access confidential consumer information.",CVE-2023-34362 Vulnerability,US
28/07/23,"The Centers for Medicare & Medicaid Services (CMS) notified 612,000 Medicare beneficiaries of a data breach stemming from a vulnerability in Progress Software’s MOVEit Transfer software.",CVE-2023-34362 Vulnerability,US
28/07/23,"United Healthcare Services files a notice of data breach. As a result of the incident, an unauthorized party was able to access sensitive information belonging to 398,319 individuals.",Unknown,US
28/07/23,Kenya's eCitizen Portal suffers a huge DDoS attack that affects services on the key government online platform eCitizen for almost a week.,DDoS,KE
28/07/23,"BankCard USA pays a $50,000 ransom to the Black Basta group after suffering a ransomware attack.",Malware,US
28/07/23,The MHMR Authority of Brazos Valley reveals to have suffered a Hive ransomware attack.,Malware,US
29/07/23,"According to sources of the U.S. government, China has implanted malware in key U.S. power and communications networks in a “ticking time bomb” that could disrupt the military in event of a conflict,",Malware,US
29/07/23,The Abyss Locker ransomware operation is the latest to develop a Linux encryptor to target VMware's ESXi virtual machines platform in attacks on the enterprise.,Malware,>1
29/07/23,"Attackers are actively exploiting a 'BleedingPipe' remote code execution vulnerability in Minecraft mods to run malicious commands on servers and clients, allowing them to take control of the devices.",BleedingPipe remote code execution vulnerability,>1
29/07/23,Brighthouse Financial confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability.,CVE-2023-34362 Vulnerability,US
30/07/23,"Website of Israel's largest oil refinery operator, BAZAN Group is inaccessible from most parts of the world as threat actors claim to have hacked the Group's cyber systems.",DDoS,IL
30/07/23,Decentralized Finance (DeFi) platform Curve Finance says in a post-mortem that at least $61 million worth of cryptocurrency was stolen from the platform through a vulnerability in the Vyper language.,Vyper vulnerability,?
30/07/23,Decentralized Finance (DeFi) platform Ellipsis is also victim of a theft of crypto assets exploiting the vulnerability in the Vyper language.,Vyper vulnerability,?
30/07/23,Decentralized Finance (DeFi) platform Alchemix is also victim of a theft of crypto assets exploiting the vulnerability in the Vyper language.,Vyper vulnerability,?
30/07/23,Decentralized Finance (DeFi) platform Alchemix is also victim of a theft of crypto assets exploiting the vulnerability in the Vyper language.,Vyper vulnerability,?
30/07/23,"Researchers from Trustwave reveal that vulnerable Redis services are being targeted by a ""new, improved, dangerous"" variant of a malware called SkidMap that's engineered to target a wide range of Linux distributions.",Misconfiguration,>1
30/07/23,"The Israeli Shin Bet security agency reveals to have uncovered an Iranian phishing campaign against Israeli civilians in recent months, mostly targeting state employees and researchers, in a bid to obtain intelligence on state policy.",Targeted Attack,IL
31/07/23,Researchers from Kaspersky reveal that Chinese state-sponsored hackers have been targeting industrial organizations with new malware that can steal data from air-gapped systems.,Targeted Attack,>1
31/07/23,"Researchers from Proofpoint discover WikiLoader, a new malware strain aimed at Italian organizations through several phishing campaigns.",Malware,IT
31/07/23,Researchers from Cleafy observe an extensive campaign against multiple European customers of different banks carried out via the SpyNote Android spyware.,Malware,>1
31/07/23,Researcher from Aqua Security discover a new 'Meow' campaign targeting misconfigured Jupyter Notebook instances.,Misconfiguration,>1
31/07/23,MW Components files a notice of data breach after discovering that an unauthorized party was able to access certain information contained on its computer network after a ransomware attack.,Malware,US
31/07/23,Prudential Insurance Company of America files a notice of data breach after discovering that one of the company’s vendors (PBI) experienced a data breach related to the file transfer program MOVEit.,CVE-2023-34362 Vulnerability,US
31/07/23,"The McAlester Regional Health Center is targeted by the Karakurt ransomware group claiming to have stolen over 126GB of data from the facility, including a swath of DNA patient records to be auctioned off to the highest bidder.",Malware,US
31/07/23,"Researchers from CloudSEK discover a post on an English speaking cybercrime forum, sharing a database of PHI-IIIT Delhi for Forum credits. A total of 82 Databases were compromised and leaked data.",SQLi,IN
31/07/23,"Tecnova Group suffers a cyber attack leading to the exfiltration of 7GB of data, of which 800MB are leaked.",SQLi,IT
01/08/23,"The pro-Russian hacktivist group NoName057(16) claims responsibility for multiple DDoS attacks against the websites of at least five banks, including Intesa Sanpaolo, the largest bank in Italy, and the websites of an Italian water supply company, a national business newspaper, and a public transport website.",DDoS,IT
01/08/23,American apparel retailer Hot Topic notifies customers about multiple cyberattacks between February 7 and June 21 that resulted in exposing sensitive information to hackers.,Credential stuffing,US
01/08/23,"The U.S. Cybersecurity and Infrastructure Security Agency (CISA) discloses that state hackers have been exploiting two flaws in Ivanti's Endpoint Manager Mobile (EPMM), formerly MobileIron Core, since April.",CVE-2023-35078 and CVE-2023-35081 vulnerabilities,US
01/08/23,Researchers from Cofense warn of increased phishing activity that abuses Google Accelerated Mobile Pages (AMP) to bypass email security measures and get to inboxes of enterprise employees.,Account Takeover,>1
01/08/23,Researchers from Palo Alto Networks uncover a previously unreported phishing campaign that uses new variants of the NodeStealer malware to compromise Facebook corporate accounts.,Malware,>1
01/08/23,"Serco Inc, the Americas division of multinational outsourcing company Serco Group, discloses a data breach after attackers stole the personal information of over 10,000 individuals from a third-party vendor's MoveIT managed file transfer (MFT) server.",CVE-2023-34362 Vulnerability,US
01/08/23,Lumico Life Insurance Company files a notice of data breach after discovering that a MOVEit data breach at Pension Benefits Information.,CVE-2023-34362 Vulnerability,US
01/08/23,"The National Science Foundation’s National Optical-Infrared Astronomy Research Laboratory (NOIRLab) detects a cyber incident in its computer systems, forcing the suspension of astronomical observations at Gemini North in Hawai‘i.",Unknown,US
01/08/23,Researchers from Guardz reveal that a new Hidden Virtual Network Computing (hVNC) malware targeting macOS devices is being advertised on a prominent cybercrime forum.,Malware,>1
01/08/23,The pro-Russian group Killnet along with other hacker groups claims to have targeted the London Metal Exchange (LME) with a cyber attack. The London Metal Exchange cyber attack has not been confirmed by the organization.,DDoS,GB
01/08/23,The North American Better Business Bureau has been warning consumers that scammers are exploiting QR code payment methods in parking lots across the US.,Account Takeover,US
01/08/23,Hospitality Staffing Solutions (HSS) files a notice of data breach after discovering that an unauthorized party accessed the company’s computer network.,Unknown,US
01/08/23,Thousands of health-care workers’ personal information is compromised in a data breach that’s targeted three websites on servers at the Health Employers Association of BC.,Unknown,CA
01/08/23,Discovery at Home issues a website notice about a phishing incident they discovered on June 1.,Account Takeover,US
01/08/23,"LeetSwap halts transactions, after an attacker exploits a smart contract function to inflate the price of $630,000 worth of ETH tokens on the platform before draining them",Vulnerability,?
02/08/23,"Performance Health Technology (PH Tech), a company that provides data management services to U.S. healthcare insurers, confirms in a notice that it was impacted by the MOVEit mass-hacks",CVE-2023-34362 Vulnerability,US
02/08/23,"Researchers from Guardio Labs reveal that attackers exploited a zero-day vulnerability in Salesforce's email services and SMTP servers dubbed 'PhishForce', to launch a sophisticated phishing campaign targeting valuable Facebook accounts.",Account Takeover,>1
02/08/23,Researchers from the Shadow Server Foundation reveal that hundreds of Citrix Netscaler ADC and Gateway servers have already been breached and backdoored in a series of attacks targeting the critical remote code execution (RCE) vulnerability tracked as CVE-2023-3519.,CVE-2023-3519 Vulnerability,>1
02/08/23,"Microsoft reveals that the hacking group tracked as APT29 and linked to Russia's Foreign Intelligence Service (SVR) targeted dozens of organizations worldwide, including government agencies, in Microsoft Teams phishing attacks.",Account Takeover,>1
02/08/23,A site impersonating Flipper Devices promises a free Flipper Zero after completing an offer but only leads to shady browser extensions and scam sites.,Malware,>1
02/08/23,The West Oaks School is hit with a LockBit ransomware attack.,Malware,GB
02/08/23,Researchers from Recorded Future  discover a new infrastructure attributed with associated with the threat activity group BlueCharlie to launch attacks against a variety of targets.,Targeted Attack,>1
02/08/23,"The Russian collective NoName057(16) launches a total of 85 DDoS attacks targeting over 50 different government, finance, telecom, travel, public transport and news organizations across Spain.",DDoS,ES
02/08/23,"The Akira ransomware group adds U.S.-based software company Parathon to its victim list. The hackers claimed to have 560 GB of data of employee data and other information, exfiltrated after the Parathon cyber attack.",Malware,US
02/08/23,"Anonymous Sudan claims responsibility for a cyber attack on the website of a Nigerian mobile telecommunication company, MTN,",DDoS,NG
02/08/23,Researchers from Sophos discover a new CryptoRom scam campaign using generative AI to assist in the interaction with victims.,Account Takeover,>1
02/08/23,Researchers from Kasada discover a new malware campaign making use of malicious OpenBullet configuration files to target inexperienced cyber criminals with the goal of delivering a remote access trojan (RAT) capable of stealing sensitive information.,Malware,>1
02/08/23,EP Global Production Solutions (Entertainment Partners) files a notice of data breach after discovering that an unauthorized party was able to access and acquire files from the company’s computer network.,Unknown,US
02/08/23,The Nigerian National Information Technology Development Agency (NIDTA) warns about DDoS attacks of hacktivists targeting important digital infrastructure in the country.,DDoS,NG
03/08/23,"Researchers from Trustwave discover a new version of the Rilide Stealer extension targeting Chromium-based browsers such as Google Chrome, Microsoft Edge, Brave, and Opera.",Malware,>1
03/08/23,"Researchers from ReversingLabs and Sonatype discover a malicious package that mimics the VMware vSphere connector module ‘vConnector’, uploaded on the Python Package Index (PyPI) under the name ‘VMConnect,’ targeting IT professionals.",Malware,>1
03/08/23,"Researchers from Guidepoint reveal that attackers are increasingly abusing the legitimate Cloudflare Tunnels feature to create stealthy HTTPS connections from compromised devices, bypass firewalls, and maintain long-term persistence.",Malware,>1
03/08/23,"According to a senior official, ransomware attacks targeting Finnish organizations have increased four-fold since the Nordic country began the process of joining NATO.",Malware,FI
03/08/23,"Researchers from Group-IB reveal that the hacktivist group Mysterious Team Bangladesh has launched more than 750 DDoS attacks since June 2022, primarily against Government, financial, and transportation industries in India and Israel.",DDoS,IL-IN
03/08/23,The LockBit ransomware group adds Best Motel to the list of their victims.,Malware,DE
03/08/23,The LockBit ransomware group adds Federal Electric Corp (FEC) to the list of their victims.,Malware,TH
03/08/23,The LockBit ransomware group adds Construction CRD to the list of their victims.,Malware,CA
03/08/23,Researchers from Cyble discover a new campaign distributing a new version 1.6 of the STRRAT malware with a new infection technique.,Malware,>1
03/08/23,Researchers from AhnLab reveal that Linux systems in South Korea are under attack by threat actors utilizing an open-source rootkit named Reptile.,Malware,KR
03/08/23,"Researchers from Phylum discover a stealthy malware on npm, the popular package manager for JavaScript, posing a severe threat by exposing sensitive developer data.",Malware,>1
03/08/23,Omaha Health Insurance Company files a notice of data breach after discovering that an incident at a third-party vendor compromised consumers enrolled in the Medicare Part D Prescription Drug Plan.,Unknown,US
03/08/23,Unum Group’s subsidiary Starmount Life Insurance Company posts a notice of data breach on its website after discovering that the company’s MOVEit server was accessed by an unauthorized party.,CVE-2023-34362 Vulnerability,US
04/08/23,The FBI warns of fraudsters posing as Non-Fungible Token (NFT) developers to prey upon NFT enthusiasts and steal their cryptocurrency and NFT assets.,Account Takeover,US
04/08/23,"The Colorado Department of Higher Education (CDHE) discloses a massive data breach impacting students, past students, and teachers after suffering a ransomware attack in June.",Malware,US
04/08/23,"Researchers from McAfee reveal that the Google Play store was infiltrated by 43 Android applications with 2.5 million installs that secretly displayed advertisements while a phone's screen was off, running down a device's battery.",Malware,>1
04/08/23,The U.S. Health Sector Cybersecurity Coordination Center (H3C) warns about a wave of Rhysida ransomware attacks targeting healthcare organizations in the U.S.,Malware,US
04/08/23,"Prospect Medical Holdings, a major hospital network with arms in multiple states, dealing with widespread network outages due to a cyberattack, which the FBI confirmed to be ransomware.",Malware,US
04/08/23,The NDT SEC group claims responsibility for an attack to Delta Electronics in Thailand.,DDoS,TH
04/08/23,"In name of OpIndia, Team R70 claims responsibility for defacing the website of the Chhattisgarh State Biodiversity Board.",Defacement,IN
04/08/23,Israel’s National Cybersecurity Directorate declares there was “no breach” of its network after passwords belonging to a senior agency official were stolen from their home computer earlier this year and published online.,Malware,IL
04/08/23,Researchers from McAfee discover a new adware campaign specifically targeting Korean Android users.,Malware,KR
04/08/23,Radius Global Solutions files a notice of data breach after learning that an unauthorized party was able to access the company’s MOVEit server.,CVE-2023-34362 Vulnerability,US
04/08/23,Indiana University Health (IU Health) posts a notice on its website announcing a data breach that occurred as a result of a third-party vendor’s (TMG Health) use of the file transfer program MOVEit.,CVE-2023-34362 Vulnerability,US
04/08/23,Loren D. Stark Company files a notice of data breach after discovering that the company was the target of a recent cyberattack.,Unknown,US
04/08/23,Capital Neurological Surgeons discloses that an unauthorized individual gained access to an employee email account and potentially obtained patient information.,Account Takeover,US
04/08/23,"Researchers from Bi.Zone reveal that the Lone Wolf ransomware group launches multiple campaigns against organizations In Russia in the logistics, manufacturing, and financial sectors.",Malware,RU
05/08/23,"The Computer Emergency Response Team of Ukraine (CERT-UA) warns of a wave of attacks targeting state organizations using 'Merlin,' an open-source post-exploitation and command and control framework.",Targeted Attack,UA
05/08/23,K & L Gates is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.,CVE-2023-34362 Vulnerability,US
05/08/23,Delaware Life is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.,CVE-2023-34362 Vulnerability,US
05/08/23,Zurich Brazil is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.,CVE-2023-34362 Vulnerability,BR
06/08/23,IBL Healthcare is listed as a new victim by the ALPHV ransomware group on their dark web portal.,Malware,PK
06/08/23,"The 8BASE ransomware group has disclosed information regarding a cyberattack targeting the website of Delaney Browne Recruitment, an England-based recruitment agency.",Malware,GB
07/08/23,"Researchers from Sentinel One reveal that the North Korean threat group ScarCruft hacked the IT infrastructure and email server for NPO Mashinostroyeniya, a Russian space rocket designer and intercontinental ballistic missile engineering organization using a Windows backdoor named 'OpenCarrot'.",Targeted Attack,RU
07/08/23,"Researchers from Cisco Talos discover an unknown threat actor, seemingly of Vietnamese origin, conducting a ransomware operation targeting organizations in China, Vietnam, Bulgaria and several other English-speaking countries.",Malware,BG-CN-VN
07/08/23,"The LockBit ransomware gang adds to its leak site Varian Medical Systems, a radiation oncology treatments and software maker acquired by Siemens Healthineers two years ago.",Malware,US
07/08/23,Aristocrat confirms to have been hit by the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.,CVE-2023-34362 Vulnerability,AU
07/08/23,Bank OZK files a notice of data breach after discovering that one of the company’s business partners experienced a data breach related to a vulnerability in MOVEit.,CVE-2023-34362 Vulnerability,US
07/08/23,"Hartford Life and Accident Insurance Company (The Hartford) files a notice of data breach explaining that a cyber incident resulted in an unauthorized party being able to access consumers’ sensitive information, including their names and Social Security numbers. The breach is probably related to the exploitation of the MOVEit vulnerability.",CVE-2023-34362 Vulnerability,US
07/08/23,Vecino Health Centers announces it was affected by the recent MOVEit cyber attack,CVE-2023-34362 Vulnerability,US
07/08/23,"The ThreatSec group allegedly claims to have hacked into MindX Technology School (mindx.edu.vn), database and is kept for sale",Unknown,VN
07/08/23,Researchers from Imperva discover a massive phishing campaign involving 800 different scam domains and impersonated around 340 legitimate companies all over the world.,Account Takeover,>1
07/08/23,The Health Service of Madeira (SESARAM) confirms a cyber attack and suspends non-urgent activity.,Malware,PT
07/08/23,Classified military networks run by Japan reportedly suffered a massive breach in 2020 at the hands of a Chinese cyberespionage group. Attackers accessed Ministry of Defense plans as well as information about military capabilities and shortcomings.,Targeted Attack,JP
07/08/23,Researchers from Trend Micro reveal that the Mallox ransomware group is stepping up in a new campaign of targeted attacks against organizations with vulnerable SQL servers.,Malware,>1
07/08/23,"IVF Michigan and Ohio Fertility Centers notifies 9,383 patients that some of their protected health information was compromised in a February 25, 2023, ransomware attack.",Malware,US
08/08/23,The UK Electoral Commission discloses a massive data breach exposing the personal information of anyone who registered to vote in the United Kingdom between 2014 and 2022 after suffering a cyber attack.,Unknown,GB
08/08/23,Ukrainian security services say they prevented an attempt by Russian state-controlled hackers from the Sandworm group to break into the battlefield management system used by the Ukrainian military.,Targeted Attack,UA
08/08/23,"Microsoft provides security updates for 87 flaws, including CVE-2023-36884 and CVE-2023-38180, two actively exploited and twenty-three remote code execution vulnerabilities.",CVE-2023-36884 and CVE-2023-38180 vulnerabilities,?
08/08/23,Missouri's Department of Social Services (DSS) warns that protected Medicaid healthcare information was exposed in a data breach after IBM suffered a MOVEit data theft attack.,CVE-2023-34362 Vulnerability,US
08/08/23,Global Atlantic Financial Group files a notice of data breach after discovering the MOVEit-related data breach at Pension Benefit Information.,CVE-2023-34362 Vulnerability,US
08/08/23,"Researchers from Recorded Future reveal that the RedHotel group, affiliated with China’s Ministry of State Security targeted a range of government, telecommunications and research organizations across at least 17 countries since 2021.",Targeted Attack,>1
08/08/23,"The Israeli hospital Mayanei Hayeshua Medical Center, near Tel Aviv, is hit with a ransomware attack, prompting it to stop admitting new patients and redirecting people to nearby hospitals.",Malware,IL
08/08/23,The pro-Russia collective NoName057(16) claims responsibility for cyberattacks on government and public services websites in France. The list of the targets include the country’s customs service (Direction générale des douanes et droits indirects) and the French financial regulator.,DDoS,FR
